agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,0.2700016450558479,0.011452701812368979,0.2870890569679162,0.23679769837797013,-0.08049651717487416,-0.08164873742712073,-0.07297476047112231,0.1408951376655981,97.80439121756487,0.023952095808383235,1.6206564798196208,0.3429764055269702,2.4342671522206376,1,1,-0.2763835638325656,0.179603869561864,60,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,-0.012008961617066449,-0.000576396773825104,-0.002466816539885773,-0.005799729068099609,-0.10364173935546561,-0.04885449611710263,-0.0440667998891667,0.11167533514043212,61.477045908183634,0.3872255489021956,0.4120359959370197,0.03205783827210025,0.2870628347055096,0,1,-0.21311794254926758,0.14687807788470988,51,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,-0.04868196263595726,-0.0023929025634054366,-0.1216885404290265,-0.0843256919851165,-0.08537925710692751,-0.037403933703710576,-0.032715169200952764,0.09340586043730188,44.31137724550898,0.5588822355289421,0.2526796945250265,-0.015966793435004498,-0.170939953448875,0,0,-0.17585712618890573,0.1262159589119912,47,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,1,101,-0.4867705090428436,-0.03518558184994033,-0.2637841356036958,-0.0665925760774029,-0.6238801898361748,-0.2483843086157867,-0.16025608480763537,0.3625472428103235,14.570858283433132,0.8562874251497006,0.06738043368252149,-0.3265144242352082,-0.9006120739029676,0,0,-0.5755062703717954,0.5669062682387406,550,0.00047,500,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,0.13545294537354155,0.006089632221197273,0.24559769434701992,0.1725449936867072,-0.09512397647919602,-0.04210234928920001,-0.04002571195138695,0.13450725098078153,89.82035928143712,0.10379241516966067,0.9838343822324466,0.1754786573249285,1.3046037001380766,0,1,-0.2446622122417492,0.19782978415626865,42,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,-0.37798786766968323,-0.02238723099040999,-0.3117126611711824,-0.11120838442358104,-0.47198138737988404,-0.1357506351746398,-0.11063061319606278,0.19983056622048526,8.383233532934131,0.9181636726546906,0.03707989418567167,-0.26735725447362046,-1.3379197163392356,0,0,-0.408425690063453,0.236260244772537,203,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,0.2700016450558479,0.011452701812368979,0.2870890569679162,0.23679769837797013,-0.08049651717487416,-0.06245524336999842,-0.05202693079717969,0.14190053306311065,98.00399201596807,0.021956087824351298,1.6584450407090208,0.3220285758530276,2.269396519531075,1,1,-0.2714999224616858,0.18734382311410258,60,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,-0.012008961617066449,-0.000576396773825104,-0.002466816539885773,-0.005799729068099609,-0.10364173935546561,-0.04668076825085356,-0.04092297746441328,0.11893367227844868,61.876247504990026,0.38323353293413176,0.41653649716369606,0.02891401584734683,0.2431104269584231,0,1,-0.22251252931383572,0.16248785259613988,51,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,2,102,-0.04868196263595726,-0.0023929025634054366,-0.1216885404290265,-0.0843256919851165,-0.08537925710692751,-0.03439787729886365,-0.027727003114909644,0.0900538133240837,44.11177644710579,0.5608782435129741,0.25113140596216577,-0.020954959521047617,-0.23269374996520542,0,0,-0.16702302055364757,0.11753069554614218,47,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,2,102,-0.4867705090428436,-0.03518558184994033,-0.2637841356036958,-0.0665925760774029,-0.6238801898361748,-0.22362293692780164,-0.15108091424936365,0.36447403755564495,12.77445109780439,0.874251497005988,0.05836361536314618,-0.33568959479347993,-0.921024710140649,0,0,-0.5849353862767317,0.511060860433793,550,0.00047,500,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
